c1,c2,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,Arh,motorIndex,infoBat,volumeBox,configBox,boxUse,batteryConsumption,Score
0.22,0.21,0.19,0.75,0.49,0.68,4.65,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.25,7.00,3.37,1.00,6.00,0.03,33.00,0.93,1655.25,228.97
0.23,0.22,0.18,0.74,0.48,0.67,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.25,6.00,3.34,1.00,6.00,0.03,33.00,0.96,1607.02,221.83
0.24,0.20,0.18,0.74,0.48,0.68,4.42,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.19,7.00,3.41,1.00,6.00,0.03,33.00,0.96,1620.07,221.27
0.21,0.21,0.20,0.75,0.49,0.68,2.85,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.26,7.00,3.31,1.00,6.00,0.03,33.00,0.92,1677.43,219.39
0.21,0.21,0.19,0.69,0.49,0.66,3.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.23,3.00,3.37,1.00,6.00,0.03,33.00,0.92,1596.64,210.73
0.21,0.21,0.19,0.75,0.48,0.69,3.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.23,6.00,3.31,1.00,6.00,0.03,33.00,0.91,1624.66,220.92
0.23,0.21,0.19,0.73,0.49,0.67,4.14,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.25,3.00,3.33,1.00,6.00,0.03,33.00,0.95,1603.79,213.11
0.24,0.21,0.18,0.71,0.49,0.67,4.88,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,8.00,3.31,1.00,6.00,0.03,33.00,0.98,1662.16,227.06
0.22,0.21,0.20,0.73,0.48,0.67,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.27,1.00,6.00,0.03,33.00,0.94,1850.16,230.18
0.23,0.21,0.20,0.76,0.48,0.68,4.83,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.25,8.00,3.50,1.00,6.00,0.03,33.00,0.95,1683.23,231.96
0.25,0.22,0.21,0.76,0.49,0.69,3.20,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,5.00,3.30,1.00,6.00,0.03,33.00,0.99,1658.09,199.93
0.22,0.21,0.19,0.75,0.48,0.68,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,3.00,3.28,1.00,6.00,0.03,33.00,0.92,1592.39,217.11
0.21,0.20,0.18,0.72,0.48,0.67,3.45,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,8.00,3.36,1.00,6.00,0.03,33.00,0.94,1628.73,211.86
0.23,0.21,0.20,0.77,0.49,0.70,4.90,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.21,8.00,3.28,1.00,6.00,0.03,33.00,0.94,1725.79,209.82
0.24,0.22,0.20,0.71,0.49,0.66,4.98,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.25,5.00,3.37,1.00,6.00,0.03,33.00,1.00,1648.17,225.71
0.24,0.23,0.19,0.75,0.43,0.66,4.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.22,5.00,3.37,1.00,6.00,0.03,33.00,1.00,1607.09,223.62
0.23,0.21,0.19,0.77,0.42,0.66,4.21,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.22,3.00,3.40,1.00,6.00,0.03,33.00,0.95,1600.33,216.78
0.22,0.20,0.19,0.73,0.48,0.68,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,8.00,3.36,1.00,6.00,0.03,33.00,0.93,1700.48,224.74
0.23,0.22,0.20,0.69,0.49,0.65,4.95,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.24,7.00,3.25,1.00,6.00,0.03,33.00,0.97,1892.11,230.93
0.24,0.23,0.21,0.74,0.44,0.66,4.53,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,4.00,3.37,1.00,6.00,0.00,0.00,0.00,1611.30,197.77
0.24,0.20,0.18,0.74,0.49,0.68,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,7.00,3.29,1.00,6.00,0.03,33.00,0.96,1655.68,207.28
0.22,0.21,0.19,0.76,0.49,0.70,4.63,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.21,8.00,3.34,1.00,6.00,0.03,33.00,0.92,1625.87,227.31
0.24,0.22,0.19,0.76,0.42,0.66,3.16,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.21,7.00,3.32,1.00,6.00,0.03,33.00,0.99,1664.47,219.65
0.23,0.21,0.19,0.76,0.49,0.69,4.55,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.24,3.00,3.33,1.00,6.00,0.03,33.00,0.93,1604.01,219.40
0.25,0.22,0.20,0.73,0.49,0.66,3.99,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.26,7.00,3.37,1.00,6.00,0.03,33.00,1.00,1647.72,201.51
0.23,0.21,0.19,0.72,0.48,0.67,4.75,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.52,0.24,4.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.20,0.19,0.75,0.47,0.67,3.25,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.23,8.00,3.37,1.00,6.00,0.03,33.00,1.00,1669.72,199.83
0.22,0.21,0.19,0.76,0.48,0.70,4.83,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.20,8.00,3.30,1.00,6.00,0.03,33.00,0.92,1617.46,225.92
0.23,0.22,0.21,0.71,0.47,0.66,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,6.00,3.44,1.00,6.00,0.03,33.00,0.96,1695.71,226.77
0.24,0.21,0.18,0.77,0.45,0.67,4.03,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.23,4.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.20,0.19,0.77,0.48,0.69,3.86,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,3.00,3.31,1.00,6.00,0.03,33.00,0.96,1626.84,199.82
0.23,0.21,0.20,0.75,0.49,0.69,4.57,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,7.00,3.33,1.00,6.00,0.03,33.00,0.93,1628.98,227.58
0.23,0.22,0.20,0.70,0.49,0.66,4.34,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.23,6.00,3.33,1.00,6.00,0.03,33.00,0.97,1629.52,226.66
0.23,0.23,0.20,0.76,0.48,0.68,2.19,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.28,4.00,3.49,1.00,6.00,0.00,0.00,0.00,1690.33,187.26
0.22,0.21,0.19,0.73,0.49,0.68,3.52,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.95,1643.25,215.90
0.23,0.22,0.20,0.73,0.48,0.67,4.82,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.25,8.00,3.52,1.00,6.00,0.03,33.00,0.97,1749.41,231.65
0.23,0.22,0.20,0.70,0.49,0.66,4.58,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.25,2.00,3.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.23,0.23,0.19,0.71,0.48,0.66,4.91,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.25,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1660.58,228.83
0.24,0.22,0.18,0.70,0.44,0.64,3.42,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.24,8.00,3.31,1.00,6.00,0.03,33.00,1.00,1649.32,215.16
0.22,0.21,0.19,0.75,0.49,0.68,2.72,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.26,8.00,3.50,1.00,6.00,0.03,33.00,0.95,1674.93,216.18
0.19,0.18,0.18,0.87,0.58,0.80,4.97,2.00,2.00,2.00,0.19,0.25,0.07,3.00,0.58,0.29,7.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.24,0.21,0.75,0.43,0.66,3.14,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,4.00,3.32,1.00,6.00,0.00,0.00,0.00,1652.89,194.60
0.22,0.20,0.19,0.75,0.48,0.69,3.11,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.34,1.00,6.00,0.03,33.00,0.93,1654.93,218.08
0.23,0.22,0.19,0.73,0.47,0.67,4.48,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.23,8.00,3.30,1.00,6.00,0.03,33.00,0.97,1633.61,226.26
0.23,0.20,0.19,0.76,0.48,0.68,3.53,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.58,0.26,7.00,3.26,1.00,6.00,0.03,33.00,0.95,1658.01,226.70
0.25,0.18,0.18,0.88,0.23,0.61,4.82,2.00,2.00,2.00,0.19,0.25,0.07,3.00,0.51,0.29,6.00,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.20,0.18,0.74,0.49,0.69,4.47,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.98,1634.60,204.98
0.23,0.21,0.19,0.70,0.47,0.65,4.60,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.24,8.00,3.31,1.00,6.00,0.03,33.00,1.00,1617.09,220.16
0.23,0.22,0.19,0.73,0.49,0.67,4.00,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,7.00,3.31,1.00,6.00,0.03,33.00,0.94,1645.46,227.29
0.23,0.21,0.19,0.71,0.48,0.67,4.58,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.22,7.00,3.27,1.00,6.00,0.03,33.00,0.96,1614.15,221.05
0.23,0.21,0.19,0.81,0.49,0.72,4.84,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.22,8.00,3.33,1.00,6.00,0.03,33.00,0.92,1634.62,210.73
0.24,0.24,0.19,0.70,0.47,0.65,4.64,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.23,7.00,3.25,1.00,6.00,0.03,33.00,1.00,1750.94,232.39
0.23,0.21,0.20,0.76,0.48,0.68,4.83,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.25,8.00,3.50,1.00,6.00,0.03,33.00,0.95,1683.23,231.96
0.23,0.22,0.20,0.73,0.48,0.68,4.81,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.22,8.00,3.46,1.00,6.00,0.03,33.00,0.96,1717.87,231.94
0.23,0.21,0.19,0.76,0.49,0.70,4.99,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,8.00,3.34,1.00,6.00,0.03,33.00,0.93,1704.52,231.73
0.23,0.22,0.20,0.73,0.48,0.67,4.82,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.25,8.00,3.52,1.00,6.00,0.03,33.00,0.97,1749.41,231.65
0.24,0.22,0.19,0.76,0.43,0.65,4.06,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.27,7.00,3.20,1.00,6.00,0.03,33.00,1.00,1644.15,222.40
0.23,0.21,0.19,0.69,0.48,0.66,4.62,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.20,8.00,3.31,1.00,6.00,0.03,33.00,0.97,1612.40,219.86
0.24,0.23,0.19,0.71,0.44,0.64,4.73,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.00,0.00,0.00,1687.05,204.40
0.21,0.21,0.20,0.72,0.43,0.65,4.85,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.23,5.00,3.36,1.00,6.00,0.03,33.00,0.95,1585.49,216.43
0.23,0.21,0.19,0.69,0.49,0.66,4.64,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,6.00,3.33,1.00,6.00,0.03,33.00,0.95,1606.95,220.58
0.24,0.24,0.19,0.72,0.48,0.66,4.91,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,7.00,3.23,1.00,6.00,0.03,33.00,1.00,1754.75,210.71
0.21,0.20,0.18,0.70,0.42,0.63,3.17,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,3.00,3.32,1.00,6.00,0.02,33.00,0.95,1597.73,202.74
0.23,0.22,0.20,0.73,0.48,0.69,4.65,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.16,8.00,3.42,1.00,6.00,0.03,33.00,0.94,1626.62,227.55
0.24,0.22,0.19,0.76,0.43,0.67,3.52,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.21,7.00,3.32,1.00,6.00,0.03,33.00,0.99,1654.09,222.16
0.24,0.20,0.20,0.75,0.49,0.68,4.64,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.24,8.00,3.32,1.00,6.00,0.03,33.00,0.98,1632.15,205.13
0.23,0.22,0.20,0.74,0.48,0.67,4.81,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.24,8.00,3.52,1.00,6.00,0.03,33.00,0.96,1733.48,231.63
0.23,0.22,0.19,0.72,0.43,0.64,2.77,2.00,2.00,2.00,0.18,0.25,0.07,3.00,0.52,0.25,7.00,3.33,1.00,6.00,0.03,33.00,1.00,1675.37,214.81
0.23,0.21,0.20,0.69,0.48,0.65,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.24,7.00,3.25,1.00,6.00,0.03,33.00,0.98,1609.49,220.50
0.21,0.21,0.19,0.68,0.49,0.66,3.53,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.23,6.00,3.26,1.00,6.00,0.03,33.00,0.94,1628.34,215.23
0.22,0.22,0.21,0.73,0.48,0.68,2.42,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,7.00,3.29,1.00,6.00,0.03,33.00,0.93,1691.88,216.88
0.23,0.22,0.20,0.74,0.48,0.67,4.89,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.25,5.00,3.46,1.00,6.00,0.03,33.00,0.97,1635.89,225.56
0.22,0.22,0.20,0.73,0.49,0.68,4.14,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,5.00,3.47,1.00,6.00,0.03,33.00,0.94,1625.18,225.10
0.24,0.21,0.19,0.77,0.43,0.66,4.97,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.22,2.00,3.40,1.00,6.00,0.00,0.00,0.00,1592.10,197.99
0.23,0.22,0.19,0.68,0.48,0.65,4.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.24,8.00,3.28,1.00,6.00,0.03,33.00,1.00,1915.46,230.30
0.24,0.21,0.18,0.73,0.48,0.69,4.30,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.51,0.17,7.00,3.41,1.00,6.00,0.03,33.00,0.96,1622.00,221.46
0.23,0.22,0.20,0.75,0.49,0.69,4.16,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,7.00,3.33,1.00,6.00,0.03,33.00,0.94,1645.99,228.14
0.24,0.22,0.19,0.76,0.42,0.66,4.65,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.24,6.00,3.47,1.00,6.00,0.03,33.00,0.98,1640.30,226.90
0.24,0.23,0.19,0.76,0.49,0.69,4.65,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,6.00,3.22,1.00,6.00,0.03,33.00,0.97,1636.51,208.63
0.22,0.20,0.19,0.74,0.49,0.69,3.20,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.21,8.00,3.31,1.00,6.00,0.03,33.00,0.94,1653.87,217.55
0.22,0.21,0.19,0.76,0.43,0.68,3.53,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.19,5.00,3.32,1.00,6.00,0.03,33.00,0.94,1611.15,210.65
0.23,0.21,0.18,0.79,0.48,0.70,4.85,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.26,8.00,3.31,1.00,6.00,0.03,33.00,0.95,1671.88,210.13
0.23,0.22,0.20,0.69,0.49,0.66,3.54,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,7.00,3.26,1.00,6.00,0.03,33.00,0.96,1649.08,220.06
0.22,0.22,0.19,0.71,0.49,0.67,4.97,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.21,2.00,3.34,1.00,6.00,0.03,33.00,0.95,1588.05,217.24
0.23,0.23,0.19,0.73,0.48,0.68,4.76,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.22,8.00,3.31,1.00,6.00,0.03,33.00,0.99,1634.53,227.38
0.23,0.23,0.18,0.73,0.43,0.65,4.87,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,5.00,3.35,1.00,6.00,0.03,33.00,0.99,1593.29,217.11
0.25,0.22,0.18,0.74,0.47,0.67,3.47,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.22,7.00,3.31,1.00,6.00,0.03,33.00,0.99,1660.13,201.18
0.23,0.21,0.19,0.73,0.47,0.67,4.51,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.23,8.00,3.30,1.00,6.00,0.03,33.00,0.98,1627.68,224.62
0.21,0.20,0.20,0.73,0.53,0.70,2.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.24,6.00,3.32,1.00,6.00,0.03,33.00,0.90,1652.57,216.59
0.24,0.20,0.19,0.74,0.49,0.68,4.14,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.21,2.00,3.45,1.00,6.00,0.03,33.00,0.96,1602.41,214.78
0.24,0.24,0.19,0.71,0.49,0.66,4.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,7.00,3.25,1.00,6.00,0.03,33.00,1.00,1928.31,215.04
0.23,0.22,0.19,0.74,0.48,0.67,4.86,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.24,2.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.71,0.46,0.66,3.18,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,5.00,3.39,1.00,6.00,0.03,33.00,1.00,1632.57,211.97
0.24,0.21,0.19,0.76,0.44,0.66,1.84,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1718.79,206.30
0.23,0.22,0.19,0.74,0.48,0.68,4.60,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.23,4.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.23,0.22,0.19,0.76,0.48,0.70,2.16,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.19,2.00,3.38,1.00,6.00,0.03,33.00,0.95,1679.05,214.59
0.23,0.23,0.21,0.73,0.48,0.68,4.16,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.20,3.00,3.31,1.00,6.00,0.03,33.00,0.95,1618.28,219.00
0.25,0.21,0.18,0.76,0.49,0.69,3.39,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.21,4.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.23,0.20,0.20,0.73,0.48,0.67,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.25,8.00,3.16,1.00,6.00,0.03,33.00,0.97,1844.00,230.54
0.23,0.22,0.19,0.73,0.49,0.67,3.98,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,5.00,3.33,1.00,6.00,0.03,33.00,0.98,1618.98,219.20
0.21,0.21,0.18,0.75,0.48,0.68,3.84,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.25,6.00,3.31,1.00,6.00,0.03,33.00,0.91,1625.93,220.46
0.23,0.22,0.19,0.73,0.47,0.66,4.38,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.25,8.00,3.30,1.00,6.00,0.03,33.00,0.99,1639.75,226.44
0.25,0.21,0.18,0.75,0.48,0.69,4.53,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.18,8.00,3.43,1.00,6.00,0.03,33.00,0.98,1626.88,204.40
0.24,0.22,0.18,0.73,0.45,0.66,4.27,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.20,7.00,3.44,1.00,6.00,0.03,33.00,0.97,1629.03,222.46
0.22,0.22,0.20,0.74,0.49,0.69,0.22,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.30,1.00,6.00,0.03,33.00,0.96,1981.86,208.39
0.23,0.22,0.18,0.73,0.46,0.67,4.44,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,8.00,3.49,1.00,6.00,0.03,33.00,0.97,1622.73,220.81
0.24,0.22,0.20,0.71,0.49,0.66,4.98,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.25,5.00,3.37,1.00,6.00,0.03,33.00,1.00,1648.17,225.71
0.23,0.22,0.19,0.76,0.48,0.68,4.81,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.25,6.00,3.62,1.00,6.00,0.03,33.00,0.95,1625.80,227.74
0.23,0.21,0.19,0.78,0.47,0.69,3.47,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.22,3.00,3.40,1.00,6.00,0.03,33.00,0.93,1623.03,213.41
0.23,0.22,0.20,0.74,0.49,0.69,4.63,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.34,1.00,6.00,0.03,33.00,0.94,1635.48,232.52
0.24,0.22,0.19,0.75,0.42,0.65,4.61,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.25,8.00,3.29,1.00,6.00,0.03,33.00,1.00,1863.63,208.54
0.23,0.20,0.18,0.71,0.48,0.67,3.69,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.22,8.00,3.25,1.00,6.00,0.03,33.00,0.97,1635.06,220.29
0.21,0.21,0.20,0.72,0.49,0.68,4.40,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,6.00,3.25,1.00,6.00,0.03,33.00,0.91,1613.25,220.52
0.23,0.21,0.19,0.74,0.49,0.69,4.48,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.22,4.00,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.20,0.19,0.81,0.47,0.71,3.82,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.98,1652.00,201.79
0.24,0.22,0.18,0.77,0.49,0.69,4.22,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.26,7.00,3.35,1.00,6.00,0.03,33.00,0.96,1652.25,207.89
0.23,0.22,0.18,0.68,0.49,0.66,4.47,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,6.00,3.33,1.00,6.00,0.03,33.00,0.97,1614.11,220.75
0.23,0.22,0.19,0.77,0.43,0.67,3.02,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.21,6.00,3.46,1.00,6.00,0.03,33.00,0.97,1652.35,211.85
0.23,0.21,0.19,0.74,0.41,0.64,4.98,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.25,1.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.21,0.19,0.71,0.48,0.67,4.78,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,5.00,3.33,1.00,6.00,0.03,33.00,0.95,1596.59,221.17
0.24,0.22,0.20,0.69,0.51,0.68,3.39,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.18,7.00,3.31,1.00,6.00,0.03,33.00,0.96,1658.66,222.45
0.22,0.22,0.20,0.73,0.48,0.67,4.22,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.26,6.00,3.34,1.00,6.00,0.03,33.00,0.96,1637.94,227.10
0.25,0.23,0.18,0.75,0.48,0.68,4.55,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.22,5.00,3.36,1.00,6.00,0.03,33.00,1.00,1618.89,203.46
0.23,0.21,0.19,0.75,0.45,0.66,3.57,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.25,8.00,3.53,1.00,6.00,0.03,33.00,0.97,1656.18,226.06
0.23,0.20,0.19,0.73,0.48,0.68,4.83,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,8.00,3.53,1.00,6.00,0.03,33.00,0.95,1612.79,222.77
0.25,0.21,0.19,0.75,0.46,0.67,4.60,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.23,2.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.23,0.22,0.20,0.73,0.48,0.67,4.82,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.52,0.25,8.00,3.52,1.00,6.00,0.03,33.00,0.97,1749.95,231.64
0.23,0.22,0.20,0.68,0.49,0.65,4.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.25,8.00,3.24,1.00,6.00,0.03,33.00,1.00,1814.66,228.35
0.24,0.19,0.18,0.82,0.53,0.73,4.16,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.58,0.27,7.00,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.20,0.19,0.73,0.48,0.68,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.21,8.00,3.36,1.00,6.00,0.03,33.00,0.93,1700.37,224.74
0.24,0.22,0.18,0.70,0.44,0.64,3.42,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.24,8.00,3.31,1.00,6.00,0.03,33.00,1.00,1649.32,215.16
0.23,0.21,0.19,0.77,0.49,0.70,4.99,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,8.00,3.32,1.00,6.00,0.03,33.00,0.93,1685.61,209.92
0.23,0.22,0.20,0.69,0.49,0.65,4.95,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.24,8.00,3.25,1.00,6.00,0.03,33.00,1.00,1877.38,230.76
0.21,0.20,0.19,0.64,0.53,0.65,4.88,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.25,8.00,3.28,1.00,6.00,0.03,33.00,0.95,1593.61,214.07
0.22,0.21,0.19,0.72,0.49,0.68,4.75,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.23,6.00,3.24,1.00,6.00,0.03,33.00,0.94,1609.75,220.61
0.22,0.21,0.19,0.71,0.48,0.67,4.73,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.22,4.00,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.21,0.20,0.73,0.48,0.67,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.27,1.00,6.00,0.03,33.00,0.94,1850.16,230.18
