SPECS,c1,c23,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,WFuselageLAPES,HFuselageLAPES,LFuselageLAPES,motorIndex,volumeBox,configBox,Score
100,0.2407306285435,0.23710067898874,0.22386702710188,0.75652375042092,0.40931506252339,0.66135098377216,4,1,1,1,0.18748633361306,0.24844167415555,0.063101646499294,2,0.54707283763728,0.19020953027377,7,0.063101646499294,0.1527,0.24844167415555,1,0.028730164631704,33,212
101,0.24081451698188,0.23458221762811,0.23040681467695,0.75487254683042,0.41666559965952,0.6586937142074,4,2,2,2,0.18709519941573,0.23624490525546,0.065962892159409,2,0.54748207154447,0.18768723842634,7,0.065962892159409,0.1527,0.23624490525546,1,0.029565397067539,33,213
102,0.24277805130602,0.23595881217221,0.23343744540318,0.70773579275376,0.41406835205667,0.64451003234544,4,2,2,2,0.18759971855261,0.25150614493133,0.061001901466973,2,0.54610811178595,0.17359523358362,7,0.061001901466973,0.1527,0.25150614493133,1,0.027334090701826,33,209
103,0.24202729006836,0.23569553003672,0.22495356693175,0.77188809244571,0.4006097717265,0.65848518299788,4,1,1,1,0.18492340099641,0.23466376030388,0.063152409966613,2,0.53340695667401,0.18632456376069,8,0.063152409966613,0.1527,0.23466376030388,1,0.029139869824865,33,210
104,0.24086668995493,0.23355319146073,0.22335103022248,0.7615459778875,0.42264763569893,0.6696367867171,4,1,1,1,0.18588292512253,0.24791759065098,0.062844772233364,2,0.54863292935342,0.192715793995,8,0.062844772233364,0.1527,0.24791759065098,1,0.029327684775052,33,215
105,0.24543924574711,0.24167397781243,0.22772807066401,0.69956323552191,0.42913715268241,0.6497097274902,4,4,4,4,0.18790949024295,0.25353167783027,0.062275874754231,2,0.54860341697157,0.16870287146238,7,0.062275874754231,0.1527,0.25353167783027,1,0.02804361259753,33,208
106,0.24135884003202,0.23579318456839,0.22561707517278,0.7529742267101,0.45857650893041,0.68403475281212,4,2,2,2,0.18439101551978,0.24691899040182,0.063517400201688,2,0.54803779106922,0.18727348127397,7,0.063517400201688,0.1527,0.24691899040182,1,0.029968632728828,33,216
107,0.24038838057952,0.23579421533452,0.22526763454858,0.75500607033398,0.43358915794205,0.6735280183037,4,2,2,2,0.18685194374538,0.2454432841602,0.0630875484918,2,0.54732969576004,0.18092071592467,6,0.0630875484918,0.1527,0.2454432841602,1,0.029242915523484,33,215
108,0.24089304633818,0.23766382012204,0.22539009480197,0.75492572146102,0.42244176142432,0.67394615551524,4,2,2,2,0.18305223999998,0.24701482143873,0.066135440797619,2,0.54433656574441,0.15876338992823,7,0.066135440797619,0.1527,0.24701482143873,1,0.029755293608872,33,215
109,0.24082546076327,0.23347894799171,0.22323073260015,0.76092097475225,0.42365270198913,0.66985641173628,4,1,1,1,0.18586434000187,0.24772762406582,0.062857613980666,2,0.54880732444575,0.19223149629029,8,0.062857613980666,0.1527,0.24772762406582,1,0.029321587590602,33,215
110,0.24086668995493,0.23355319146073,0.22335103022248,0.7615459778875,0.42264763569893,0.6696367867171,4,1,1,1,0.18588292512253,0.24791759065098,0.062844772233364,2,0.54863292935342,0.192715793995,8,0.062844772233364,0.1527,0.24791759065098,1,0.029327684775052,33,215
111,0.240619389233,0.23375093858062,0.23233115251662,0.73693326837665,0.43827408417421,0.66787706180059,4,3,3,3,0.18809676536129,0.23409463059633,0.063175230992175,2,0.54710354152084,0.15283028475067,7,0.063175230992175,0.1527,0.23409463059633,1,0.029520044529668,33,211
112,0.2444221669223,0.23572195964947,0.22849038561968,0.76019030260993,0.37804136209923,0.64707088662254,4,2,2,2,0.18807216786794,0.24667386001409,0.063683567402197,2,0.54802195494095,0.18567004912246,7,0.063683567402197,0.1527,0.24667386001409,1,0.02847137700642,33,211
113,0.24045035792852,0.23711808268328,0.2240155128982,0.76047387397469,0.42955548069654,0.67854613765406,4,2,2,2,0.18746164910347,0.24857932142471,0.064499349637386,2,0.54725568064758,0.16950775513515,7,0.064499349637386,0.1527,0.24857932142471,1,0.029628678800429,33,215
114,0.23617682285366,0.22819725950449,0.22429010231064,0.73211261548195,0.39738865099225,0.63597583499443,4,1,1,1,0.18762825238715,0.23385192551545,0.06243528252431,2,0.53527827411107,0.19350231088809,7,0.06243528252431,0.1527,0.23385192551545,1,0.027394003750908,33,206
115,0.24037670130909,0.23571917643504,0.22259904861697,0.75631371870664,0.42931495948613,0.67090212187893,4,2,2,2,0.18757038490041,0.24467547191791,0.062684094241229,2,0.54757073556961,0.18408586579075,6,0.062684094241229,0.1527,0.24467547191791,1,0.029072737238586,33,215
116,0.24075871371332,0.23440973690617,0.22524393651807,0.75457601264919,0.43269356642362,0.67245875835296,4,2,2,2,0.18816187037235,0.2383141569036,0.063062728896122,2,0.54744854157513,0.16752502542141,6,0.063062728896122,0.1527,0.2383141569036,1,0.029232426744627,33,216
117,0.24580918747903,0.23759805332263,0.22508918087483,0.78012561215607,0.37366415010599,0.6612383443903,3,2,2,2,0.17806705446401,0.2598144136755,0.064224495915258,2,0.54300615053346,0.18536224803382,7,0.064224495915258,0.1527,0.2598144136755,1,0.029076771936631,33,208
118,0.24113628608008,0.23373430589276,0.22407409910595,0.75232379299657,0.41859912363865,0.6591283695547,4,3,3,3,0.187649807824,0.23458815663661,0.06526618642722,2,0.54712391702324,0.18092327699999,7,0.06526618642722,0.1527,0.23458815663661,1,0.029728504318635,33,214
119,0.24042796367031,0.22829676628041,0.22452750716865,0.75912903434761,0.42569464204622,0.6952356141495,4,2,2,2,0.18349491849403,0.27843733110453,0.062603452900819,2,0.54303792669862,0.15137544337225,7,0.062603452900819,0.1527,0.27843733110453,1,0.029037661772555,33,213
120,0.23960886794125,0.23580007209932,0.22528997128096,0.7345788810509,0.42360401580258,0.65984430964575,4,2,2,2,0.18742109762777,0.23737376344026,0.063143016063573,2,0.54643263333189,0.15831642971754,7,0.063143016063573,0.1527,0.23737376344026,1,0.028477771661753,33,211
121,0.24062552747322,0.23153446629047,0.22433155390305,0.70296090831543,0.4228069436644,0.66962330070231,4,2,2,2,0.18666179638045,0.26132514188008,0.062026179414816,2,0.53665369305088,0.099420857291669,7,0.062026179414816,0.1527,0.26132514188008,1,0.027518955280018,33,213
122,0.24349847876187,0.23460851705519,0.23060138542655,0.70086318507021,0.41289106230645,0.64023367354674,4,2,2,2,0.18797992675383,0.24682107109561,0.06100621317072,2,0.54625162094761,0.16449378202713,7,0.06100621317072,0.1527,0.24682107109561,1,0.027194736180088,33,209
123,0.24360903923872,0.23629011129428,0.23364535080948,0.73825917129723,0.42963249532146,0.65691675444564,4,2,2,2,0.18568402789367,0.23804589702945,0.063252656730541,2,0.54526032409785,0.18904071672521,8,0.063252656730541,0.1527,0.23804589702945,1,0.029023136438341,33,213
124,0.24030623436939,0.23545104801686,0.22477843418827,0.7354164757314,0.42326529583326,0.65825681771681,4,2,2,2,0.1877287225433,0.2354009065127,0.06543158562582,2,0.54376645089716,0.16139623436591,7,0.06543158562582,0.1527,0.2354009065127,1,0.02908769241263,33,211
125,0.24054445418554,0.23578591776804,0.22104062056151,0.75296087485236,0.42158680691651,0.66757366776629,4,3,3,3,0.18735096200901,0.25109328873895,0.063637000773235,2,0.5785456269624,0.18810168640481,7,0.063637000773235,0.1527,0.25109328873895,1,0.029922799163936,33,213
126,0.24038816657087,0.23494111009992,0.22522802562422,0.74292493055,0.43675036875735,0.66055523484051,4,1,1,1,0.18681848684919,0.23542406170504,0.061385948230539,2,0.54742615984493,0.19549400594902,6,0.061385948230539,0.1527,0.23542406170504,1,0.028760601414934,33,212
127,0.24240990949035,0.23302263817279,0.22615557375572,0.77803632867128,0.39098228050202,0.65523990821719,4,1,1,1,0.18516703275939,0.23443994113988,0.063001122225101,2,0.53564300984272,0.19177997730019,8,0.063001122225101,0.1527,0.23443994113988,1,0.029185967076941,33,210
128,0.2457981473649,0.24183059800421,0.24036362391572,0.62086421894885,0.32454860970283,0.59196130939194,5,3,3,3,0.18860347541196,0.26760362012954,0.060582923321322,2,0.56028112275024,0.059182362253813,8,0.060582923321322,0.1527,0.26760362012954,1,0.027148620056733,33,205
129,0.24135901161349,0.23579346666319,0.22561755932746,0.75296920357785,0.45857931707773,0.68403482197003,4,2,2,2,0.18439033264144,0.24691865445326,0.063517330359132,2,0.54803842572045,0.18726777708542,6,0.063517330359132,0.1527,0.24691865445326,1,0.029968575115643,33,217
130,0.24135901161349,0.23579346666319,0.22561755932746,0.75296920357785,0.45857931707773,0.68403482197003,4,2,2,2,0.18439033264144,0.24691865445326,0.063517330359132,2,0.54803842572045,0.18726777708542,6,0.063517330359132,0.1527,0.24691865445326,1,0.029968575115643,33,217
131,0.24135884003202,0.23579318456839,0.22561707517278,0.7529742267101,0.45857650893041,0.68403475281212,4,2,2,2,0.18439101551978,0.24691899040182,0.063517400201688,2,0.54803779106922,0.18727348127397,7,0.063517400201688,0.1527,0.24691899040182,1,0.029968632728828,33,216
132,0.24075871371332,0.23440973690617,0.22524393651807,0.75457601264919,0.43269356642362,0.67245875835296,4,2,2,2,0.18816187037235,0.2383141569036,0.063062728896122,2,0.54744854157513,0.16752502542141,6,0.063062728896122,0.1527,0.2383141569036,1,0.029232426744627,33,216
133,0.24038838057952,0.23579421533452,0.22526763454858,0.75500607033398,0.43358915794205,0.6735280183037,4,2,2,2,0.18685194374538,0.2454432841602,0.0630875484918,2,0.54732969576004,0.18092071592467,6,0.0630875484918,0.1527,0.2454432841602,1,0.029242915523484,33,215
134,0.24037670130909,0.23571917643504,0.22259904861697,0.75631371870664,0.42931495948613,0.67090212187893,4,2,2,2,0.18757038490041,0.24467547191791,0.062684094241229,2,0.54757073556961,0.18408586579075,6,0.062684094241229,0.1527,0.24467547191791,1,0.029072737238586,33,215
135,0.23662391678307,0.23213371274787,0.22331645178154,0.73247922022221,0.42532086003592,0.65683151097767,4,1,1,1,0.18614457825129,0.24708681212867,0.062488800820669,2,0.55094132330151,0.19276130593998,8,0.062488800820669,0.1527,0.24708681212867,1,0.028338029913611,33,210
136,0.23526598715159,0.22919315762434,0.22532260573951,0.76024396580432,0.44153172959816,0.67394798459752,4,1,1,1,0.18820464853682,0.23329605336369,0.063027207434881,2,0.54705616546421,0.18527068155195,8,0.063027207434881,0.1527,0.23329605336369,1,0.029161982412159,33,213
137,0.239706427877,0.23644370035171,0.22449750992172,0.74839965020736,0.41834703450427,0.67011046253815,4,3,3,3,0.1875109813466,0.26040223693677,0.062955225503832,2,0.55531202181677,0.18132178878552,7,0.062955225503832,0.1527,0.26040223693677,1,0.029754205394781,33,211
138,0.24412932625786,0.23543371818434,0.21187673269973,0.65592606401012,0.45774147382234,0.6411796256368,4,3,3,3,0.18741464999565,0.23775443731974,0.068920005334861,2,0.56204185866238,0.14144700462093,7,0.068920005334861,0.1527,0.23775443731974,1,0.029243920603027,33,208
139,0.24071383619648,0.23417569397835,0.22340263780638,0.76206187057352,0.42195701204201,0.67037428349165,4,2,2,2,0.1858982006414,0.24775490532259,0.062854527618262,2,0.54711052561383,0.18907351233546,7,0.062854527618262,0.1527,0.24775490532259,1,0.029100871751038,33,214
140,0.24008709483867,0.23401077360958,0.22345176918953,0.75534182716852,0.43554299060034,0.67461389171163,4,1,1,1,0.18599500020951,0.24692709373534,0.06325641190406,2,0.54922109333095,0.18448331873161,8,0.06325641190406,0.1527,0.24692709373534,1,0.029316717560636,33,215
141,0.24312418146208,0.23453507409876,0.22303100218981,0.76166395520817,0.42237905823932,0.67009067044982,4,2,2,2,0.18624881160069,0.24756547151356,0.062585532533088,2,0.5461612371143,0.18802560796628,6,0.062585532533088,0.1527,0.24756547151356,1,0.029210802481958,33,215
142,0.24103926899256,0.23489314854763,0.22322543673377,0.75753867914007,0.42825313171123,0.67151898442601,4,1,1,1,0.18573733494568,0.24821434929464,0.06323255616383,2,0.54869327094664,0.18869994020918,8,0.06323255616383,0.1527,0.24821434929464,1,0.029325195792947,33,215
143,0.23901937958823,0.2353027657612,0.22449916117458,0.75170120196962,0.34664713449542,0.64990297200806,4,3,3,3,0.18640852713259,0.23109614466795,0.061350770337734,2,0.54763663365392,0.062000280412244,7,0.061350770337734,0.1527,0.23109614466795,1,0.027592812829583,33,213
144,0.24074026199627,0.23568029529867,0.22558930288103,0.75328104728036,0.44853976863929,0.68316917084073,4,2,2,2,0.18722425380129,0.25501437277791,0.063523790300748,2,0.54536338141014,0.18795536373036,7,0.063523790300748,0.1527,0.25501437277791,1,0.029691628619784,33,215
145,0.24067740292779,0.23379035578748,0.22550557102688,0.75384885808486,0.42387021557381,0.67301184966902,4,2,2,2,0.18730618651597,0.24702243763435,0.065050944517005,2,0.54561570004506,0.16353386524324,5,0.065050944517005,0.1527,0.24702243763435,1,0.029483666530677,33,217
146,0.23960358651473,0.23606289992963,0.22507636481369,0.79031939407822,0.37647743807714,0.66891788787114,4,1,1,1,0.18036203285189,0.25997262007142,0.064286959967223,2,0.53384664846334,0.1855850277079,7,0.064286959967223,0.1527,0.25997262007142,1,0.028957167853959,33,211
147,0.24071523450028,0.23441461738843,0.22572793095401,0.75294884280547,0.4330677925148,0.67095622867439,4,2,2,2,0.18935861064051,0.23820015210899,0.06361420848985,2,0.54801786301868,0.17095787529059,6,0.06361420848985,0.1527,0.23820015210899,1,0.029334699982337,33,216
148,0.24040409330524,0.23374480974218,0.22521191043374,0.75147737417675,0.43644029517919,0.66906640790246,4,2,2,2,0.18602514138969,0.24647756946387,0.062947490790407,2,0.54780357345733,0.20020961725612,6,0.062947490790407,0.1527,0.24647756946387,1,0.029193590516759,33,212
149,0.24110114856811,0.23662556407311,0.22494218386804,0.72739020195433,0.43062972714868,0.65588754555758,4,2,2,2,0.18467974249279,0.2475169432588,0.063081515372324,2,0.54501558475929,0.19444490788097,7,0.063081515372324,0.1527,0.2475169432588,1,0.028565830373053,33,212
150,0.24085446001201,0.23355057847126,0.22334412771319,0.76297972317112,0.43022625921926,0.67444135651145,4,2,2,2,0.18588875896453,0.24885697039161,0.062868241115768,2,0.54785379890288,0.19343681606404,6,0.062868241115768,0.1527,0.24885697039161,1,0.029332643911473,33,215
151,0.24337992100154,0.23530736560516,0.22337012186704,0.73633845755912,0.41966155796153,0.66345517129139,4,2,2,2,0.18786794373539,0.23576463726176,0.062618214304428,2,0.54543990919167,0.1332367722299,7,0.062618214304428,0.1527,0.23576463726176,1,0.028568707710005,33,215
152,0.24076921328708,0.23436356170189,0.2309000205938,0.72907501517066,0.41538888452741,0.64615924687277,4,2,2,2,0.18777019681229,0.2372417138099,0.065500042870142,2,0.54438998320515,0.18562821745789,7,0.065500042870142,0.1527,0.2372417138099,1,0.028792825046086,33,212
153,0.24089725485703,0.23761579947458,0.22524050974768,0.75489570933619,0.43164620538981,0.67707461901797,4,2,2,2,0.18360196784082,0.24685325344966,0.06616884590405,2,0.54418924847396,0.16448076626436,7,0.06616884590405,0.1527,0.24685325344966,1,0.029987685655158,33,215
154,0.24062552751499,0.23153446637275,0.22433155401743,0.70296090919344,0.42280694267156,0.66962330035588,4,3,3,3,0.18666179621708,0.2613251417405,0.062026179405788,2,0.53665369324403,0.099420858185456,7,0.062026179405788,0.1527,0.2613251417405,1,0.028770922523095,33,213
155,0.24061015918731,0.23733364538055,0.22327896860524,0.76280866834776,0.42571415821517,0.67708493319773,4,2,2,2,0.18750412521572,0.24826841982977,0.064424058675649,2,0.54780361568134,0.17169137886011,8,0.064424058675649,0.1527,0.24826841982977,1,0.02958579873729,33,217
156,0.24758037974305,0.2418059281386,0.23860410644356,0.82087893215826,0.33736779016977,0.68257149266533,5,1,1,1,0.18749216676853,0.24025484228183,0.062268451184082,2,0.56206276462612,0.06736918998553,7,0.062268451184082,0.1527,0.24025484228183,1,0.028896791436921,33,221
157,0.24350586279313,0.23631234929069,0.23355833587127,0.73852152149165,0.42926002208587,0.65683084578999,4,2,2,2,0.18569102857576,0.23803284625763,0.063247380789194,2,0.54520313041981,0.18922069719009,8,0.063247380789194,0.1527,0.23803284625763,1,0.029011768581069,33,213
158,0.24579815151195,0.24183060606706,0.2403636334264,0.62086409966106,0.32454888156152,0.59196143510049,5,2,2,2,0.18860347679027,0.26760364223381,0.060582922746002,2,0.56028114221192,0.05918220514766,8,0.060582922746002,0.1527,0.26760364223381,1,0.025508075981851,33,205
159,0.24758037974305,0.2418059281386,0.23860410644356,0.82087893215826,0.33736779016977,0.68257149266533,5,1,1,1,0.18749216676853,0.24025484228183,0.062268451184082,2,0.56206276462612,0.06736918998553,7,0.062268451184082,0.1527,0.24025484228183,1,0.028896791436921,33,221
160,0.24135901161349,0.23579346666319,0.22561755932746,0.75296920357785,0.45857931707773,0.68403482197003,4,2,2,2,0.18439033264144,0.24691865445326,0.063517330359132,2,0.54803842572045,0.18726777708542,6,0.063517330359132,0.1527,0.24691865445326,1,0.029968575115643,33,217
161,0.24061015918731,0.23733364538055,0.22327896860524,0.76280866834776,0.42571415821517,0.67708493319773,4,2,2,2,0.18750412521572,0.24826841982977,0.064424058675649,2,0.54780361568134,0.17169137886011,8,0.064424058675649,0.1527,0.24826841982977,1,0.02958579873729,33,217
162,0.24067740292779,0.23379035578748,0.22550557102688,0.75384885808486,0.42387021557381,0.67301184966902,4,2,2,2,0.18730618651597,0.24702243763435,0.065050944517005,2,0.54561570004506,0.16353386524324,5,0.065050944517005,0.1527,0.24702243763435,1,0.029483666530677,33,217
163,0.24135884003202,0.23579318456839,0.22561707517278,0.7529742267101,0.45857650893041,0.68403475281212,4,2,2,2,0.18439101551978,0.24691899040182,0.063517400201688,2,0.54803779106922,0.18727348127397,7,0.063517400201688,0.1527,0.24691899040182,1,0.029968632728828,33,216
164,0.24210816748107,0.23725563020488,0.22852289398079,0.74127778526583,0.43920569281447,0.66123030167686,4,2,2,2,0.187227448577,0.23866397804835,0.06243544938577,2,0.53546623184638,0.19967697451282,7,0.06243544938577,0.1527,0.23866397804835,1,0.029015581436587,33,215
